id,centerLat,centerLon,hasGasStation,placeId,placeName,placeLat,placeLon,placeTypes
13,15.754533079476698,102.72177731992497,false,ChIJqSTemmDzGDERtb_ktG2uiUM,ศูนย์การเรียนรู้ชุมชนตำบลหันโจด,15.758533,102.7098342,school|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJtfmHuPDXFBERc8OJShH24ro,โรงเรียนชุมชนหนองเม็ก,15.7688257,102.7279106,school|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJc9NMWbD0GDERGrTmnDdPR3E,โรงเรียนบ้านโนนขามป้อม,15.771357,102.7275753,school|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJkUrI-bD0GDERBmRgxnUC4iw,โรงเรียนบ้านหนองไทร,15.77177,102.7280903,school|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJLTo9mbr0GDERLpJ3hi3QvOM,กลุ่มตัดเย็บเสื้อผ้าเพื่อการส่งออก,15.769168,102.726668,school|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJRV2Y4bj0GDER6tAcai99j54,ร้าน ส.อะไหล่ยนต์ หนองสองห้อง,15.7651487,102.7337662,school|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJGeVSrxD1GDER1QYDACWKOTw,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนดั่ง,15.749013,102.771348,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJ81LC1z31GDER__TMMzDpDcw,โรงเรียนบ้านหินแร่,15.7573972,102.7766705,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJuyf_fj71GDER3Lb3xN57PQ0,โรงเรียนบ้านหนองแวงน้อย,15.7578102,102.7769279,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJlSfyWXj1GDERuU8AZM0_kEQ,บริษัท มาสเตอร์พีซ นิตติ้ง จำกัด,15.7559738,102.7771368,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJtzhwPD31GDERgxykNz8KPBo,เสรีก่อสร้าง คลัง3,15.7439064,102.776448,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJP8GTvuj1GDERzizddHFfhYk,ชาติไดนาโม,15.7420001,102.7770225,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJYUHsX0P1GDERGEluYQ_VunY,ร้านนวลจันทร์ผ้าไทย,15.759888,102.792613,hospital|point_of_interest|establishment
14,15.754533079476698,102.77784651067395,false,ChIJ9dxeW8z1GDER7s1A6CeQzpg,ร้านน้องตู้เซฟ ค้าปลีก-ส่ง,15.7370324,102.7850842,hospital|point_of_interest|establishment
15,15.754533079476698,102.83391570142294,false,ChIJh2LNd7hfGDERAl4VqFSsHPM,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองไผ่ล้อม,15.75145,102.837995,hospital|point_of_interest|establishment
15,15.754533079476698,102.83391570142294,false,ChIJN2IJ77hfGDERvMkluG4bn_4,ร้าน อมรรัตน์,15.7495573,102.8361904,hospital|point_of_interest|establishment
16,15.754533079476698,103.0021232736699,false,ChIJ61_Un0pdGDERWq7wI09OOGc,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านหนองเม็ก,15.742528,102.988007,hospital|point_of_interest|establishment
16,15.754533079476698,103.0021232736699,false,ChIJLQFA70pdGDERGu8EIYyVwJQ,Ban Nong Mek School,15.7445964,102.9877267,hospital|point_of_interest|establishment
18,15.754533079476698,103.08622705979337,false,ChIJfb8nQoVBGDERjIllSihdXMQ,โรงเรียนบ้านโคกมนโนนทอง,15.7517635,103.0863019,school|point_of_interest|establishment
18,15.754533079476698,103.08622705979337,false,ChIJN7SxbflBGDERkhHvLCfPc0w,โรงเรียนบ้านโคกมนโนนทอง,15.7518091,103.0863443,school|point_of_interest|establishment
19,15.754533079476698,103.14229625054236,false,ChIJByI-8xhAGDER1DSp4BuaHMg,Ban Nong Bueng School,15.7473814,103.1524974,school|point_of_interest|establishment
19,15.754533079476698,103.14229625054236,false,ChIJ0d4lNh1AGDERq-52oqR4h4I,อาชีวะมหาสารคาม,15.7534982,103.1620118,school|point_of_interest|establishment
19,15.754533079476698,103.14229625054236,false,ChIJjzSRBR1AGDERg1sfRGq_R_c,มูลต้นการ์เด้น,15.7528529,103.1600969,school|point_of_interest|establishment
19,15.754533079476698,103.14229625054236,false,ChIJF7WW80VBGDEResb9bE3ac0c,บ้านดวงใจ (ร้านค้ายายบาน),15.7484669,103.1476826,school|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJx5ZhXgFAGDERHDNKe9BIYsI,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านนาฝาย,15.7500745,103.1685559,hospital|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJByI-8xhAGDER1DSp4BuaHMg,Ban Nong Bueng School,15.7473814,103.1524974,hospital|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJ0d4lNh1AGDERq-52oqR4h4I,อาชีวะมหาสารคาม,15.7534982,103.1620118,hospital|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJL3U_Ug5AGDERKV_1aZvaFpo,Ban Nong Bua Noi School,15.740142,103.164765,hospital|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJeypotHVBGDERJcITKstbAJA,มงคลรุ่งเรืองมินิมาร์ท,15.75011,103.1683109,hospital|point_of_interest|establishment
20,15.754533079476698,103.17033084591685,false,ChIJjzSRBR1AGDERg1sfRGq_R_c,มูลต้นการ์เด้น,15.7528529,103.1600969,hospital|point_of_interest|establishment
21,15.754533079476698,103.19836544129134,false,ChIJuU9oF3IVGDERDy2U42Hshdo,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านเหล่าจั่น,15.7700515,103.2098241,hospital|point_of_interest|establishment
21,15.754533079476698,103.19836544129134,false,ChIJ6bZqdXEVGDERQSCpPZfyrpw,Ban Nong Pan School,15.767826,103.211617,hospital|point_of_interest|establishment
21,15.754533079476698,103.19836544129134,false,ChIJ2YJGdHEVGDERbF29Y52pDcw,Ban Nong No Thap Ma School,15.76797,103.211768,hospital|point_of_interest|establishment
23,15.754533079476698,103.39460760891279,false,ChIJ-cl5OvUYGDERFVrVv0ZVdkk,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านโพธิ์ชัย,15.763568,103.406891,hospital|point_of_interest|establishment
23,15.754533079476698,103.39460760891279,false,ChIJGe0MpIoYGDERaqvpFnJzp0Y,Ban Pho Chai School,15.7618789,103.4051592,hospital|point_of_interest|establishment
23,15.754533079476698,103.39460760891279,false,ChIJmWPQpooYGDER5ivHN7SJ28w,ศูนย์ศึกษาพระพุทธศาสนาวันอาทิตย์โรงเรียนบ้านโพธิ์ชัย,15.761909,103.40516,hospital|point_of_interest|establishment
23,15.754533079476698,103.39460760891279,false,ChIJp88lM_UYGDERFe3SvFBsVuY,Rat Pracha Nu Khro 18 School,15.7628901,103.4069046,hospital|point_of_interest|establishment
23,15.754533079476698,103.39460760891279,false,ChIJI3HtmowYGDERL9lWzCsZNgg,โรงเรียนบ้านตำแย,15.760536,103.411345,hospital|point_of_interest|establishment
24,15.72755343210632,102.46946037742089,false,ChIJ3Q2UMBfrGDERo4BALDNZvAc,โรงเรียนบ้านหนองแวงมน,15.7386636,102.4671774,school|point_of_interest|establishment
