id,lat,lon,placeCount,place,address
406,14.86420471614373,102.72052670647804,3,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Thai Samakkhi, Amphoe Nong Hong, Chang Wat Buri Ram 31240, Thailand"
414,14.837225068766521,102.49719411694844,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Khlong Mueang, Amphoe Chakkarat, Chang Wat Nakhon Ratchasima 30230, Thailand"
416,14.837225068766521,102.77631406833495,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Mueang Fai, Amphoe Nong Hong, Chang Wat Buri Ram 31240, Thailand"
417,14.837225068766521,102.83213805861226,2,school|establishment|point_of_interest,"2073, Tambon Cho Phaka, Amphoe Chamni, Chang Wat Buri Ram 31110, Thailand"
420,14.837225068766521,103.25081798569204,2,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Sung Noen, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
426,14.81024542138912,102.44136838766997,7,school|establishment|point_of_interest,"Unnamed Road, Tambon Saraphi, Amphoe Nong Bunnak, Chang Wat Nakhon Ratchasima 30410, Thailand"
427,14.81024542138912,102.58091095571376,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Khok Sung, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
431,14.81024542138912,103.25071528232343,5,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Sung Noen, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
432,14.81024542138912,103.27862379593205,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Sung Noen, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
433,14.81024542138912,103.3065323095409,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Ban Prue, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
435,14.783265774011507,102.52508176959736,2,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Khok Sung, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
437,14.783265774011507,102.72041704353524,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Laluat, Amphoe Chamni, Chang Wat Buri Ram 31110, Thailand"
440,14.783265774011507,103.05527751314287,7,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Salaeng Thon, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
443,14.783265774011507,103.36223294361673,7,establishment|store|point_of_interest|clothing_store,"2 ถนน เทศบาล 2 Tambon Nai Mueang, Amphoe Mueang Surin, Chang Wat Surin 32000, Thailand"
447,14.756286126633706,102.46926649195518,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Thai Charoen, Amphoe Nong Bunnak, Chang Wat Nakhon Ratchasima 30410, Thailand"
